Asset ID,Asset Class,Park ID,Park Name,Asset Type,Asset Size,Primary Field,Location,Installation Date,Asset Description,Geometry Type,Point,Line,Polygon
62918,SEATING,719,Winakwa C.C,BENCH,N/A,N/A,"(49.86305049689936, -97.07487159571858)",,,POINT,POINT (-97.074871595719 49.863050496899),,
95254,MONUMENT,441,George Heshka Park,ENGRAVED ROCK,N/A,N/A,"(49.939022218441146, -97.2067111188083)",09/01/2018 12:00:00 AM,George Heshka Park,POINT,POINT (-97.206711118808 49.939022218441),,
75783,SEATING,6521,Dana Crescent Park,BENCH,N/A,N/A,"(49.97115064199944, -97.17556070332127)",,,POINT,POINT (-97.175560703321 49.971150641999),,
71766,SHELTER,1363,Bridgwater Forest Park,PICNIC,LARGE,N/A,"(49.806617056217426, -97.17880077984985)",,,POINT,POINT (-97.17880077985 49.806617056217),,
81107,SEATING,790,St. Vital Park,BENCH,N/A,N/A,"(49.82794022495631, -97.1465141346477)",,,POINT,POINT (-97.146514134648 49.827940224956),,
23593,SEATING,824,Normand Park,BENCH,N/A,N/A,"(49.801760980627144, -97.12075426209363)",,,POINT,POINT (-97.120754262094 49.801760980627),,
23062,SEATING,237,George Minaker Park,BENCH,N/A,N/A,"(49.88036946053142, -97.27169971409634)",,,POINT,POINT (-97.271699714096 49.880369460531),,
45175,STAND-ALONE PLAY COMPONENT,917,William Osler Park,N/A,N/A,N/A,"(49.85375862969365, -97.19062271476025)",,,POINT,POINT (-97.19062271476 49.853758629694),,
38726,SHELTER,658,Parc Lagimodiere Park,REST STOP,MINI,N/A,"(49.85204740138455, -97.04569745705625)",,,POINT,POINT (-97.045697457056 49.852047401385),,
125637,SEATING,552,Kern Park,BENCH,N/A,N/A,"(49.898615875312174, -96.99598866137626)",,,POINT,POINT (-96.995988661376 49.898615875312),,
62569,MONUMENT,132,Vimy Ridge Memorial Park,STATUE,N/A,N/A,"(49.88566517906195, -97.16690445220786)",06/12/2015 12:00:00 AM,"Andrew Mynarski, VC",POINT,POINT (-97.166904452208 49.885665179062),,
24350,SEATING,165,Burton Cummings C.C,BENCH,N/A,N/A,"(49.906169172704146, -97.1667198623521)",,,POINT,POINT (-97.166719862352 49.906169172704),,
76918,STAND-ALONE PLAY COMPONENT,1344,Ken Oblik Parkway,N/A,N/A,N/A,"(49.785343094315195, -97.1802740980265)",,,POINT,POINT (-97.180274098026 49.785343094315),,
125835,OFF-LEASH DOG AREA,978,South Winnipeg C.C-Waverley Heights Site,COMMUNITY,N/A,N/A,"(49.8097725312968, -97.16062608745116)",,,POLYGON,,,"MULTIPOLYGON (((-97.160456525076 49.809971139402, -97.16096728742 49.809761389026, -97.160982633584 49.809754469841, -97.160998144024 49.809744642708, -97.16101129773 49.809732526256, -97.161020197958 49.809719981623, -97.161025545443 49.809706736073, -97.161027265228 49.809693056091, -97.161025373306 49.809679700823, -97.161021062358 49.809667374984, -97.161012353043 49.809653460528, -97.160983083988 49.809623102731, -97.160954858092 49.809594948792, -97.160937311995 49.809582275531, -97.160918529461 49.809572499054, -97.160891782259 49.809564783456, -97.160862589783 49.809562132757, -97.160841168653 49.809562521825, -97.160819753853 49.809566985174, -97.160802680414 49.809570827717, -97.160782666234 49.809578682961, -97.160629933831 49.809641241555, -97.160450739546 49.809714638366, -97.160279837729 49.809784638165, -97.160254666734 49.809798894062, -97.160239290679 49.809813337872, -97.160229864816 49.809828153391, -97.160224909675 49.809847289999, -97.160226887281 49.809865249937, -97.160234180139 49.809881071869, -97.160245380456 49.809894603741, -97.160284365254 49.809933185729, -97.160309790258 49.809957431147, -97.160326798378 49.809967928711, -97.160346389783 49.809975764191, -97.16036788536 49.809980814396, -97.160390394029 49.809982929837, -97.160418238106 49.809981438084, -97.160440108243 49.809976897911, -97.160456525076 49.809971139402)))"
89529,PARKING LOT,999,Assiniboine Park,N/A,N/A,N/A,"(49.86908898602597, -97.23256024606465)",,,POLYGON,,,"MULTIPOLYGON (((-97.232655304079 49.869091628796, -97.232532774031 49.869005958795, -97.232465188051 49.869142610712, -97.232541227667 49.869172013257, -97.232655304079 49.869091628796)))"
109658,SEATING,493,Bunn's Creek Centennial Park,BENCH,N/A,N/A,"(49.94878856968417, -97.05913123065174)",,,POINT,POINT (-97.059131230652 49.948788569684),,
46025,STAND-ALONE PLAY COMPONENT,155,Simcoe Tot Lot,N/A,N/A,N/A,"(49.88972836726487, -97.16704340464136)",,,POINT,POINT (-97.167043404641 49.889728367265),,
62114,STAND-ALONE PLAY COMPONENT,342,Kingsbury-Andrews Park,N/A,N/A,N/A,"(49.94297039043836, -97.12543524575993)",,,POINT,POINT (-97.12543524576 49.942970390438),,
23584,SEATING,131,Aubrey Playground,BENCH,N/A,N/A,"(49.878151933482656, -97.17520585596542)",,,POINT,POINT (-97.175205855965 49.878151933483),,
130973,SEATING,477,Civic Park,PLAYERS BENCH,N/A,N/A,"(49.91792387087545, -97.07075625642314)",,,POINT,POINT (-97.070756256423 49.917923870875),,
156,ATHLETIC FIELD,1063,Central Corydon C.C-Sir John Franklin Site,SOCCER,LTPD,No,"(49.8667981882664, -97.19581373118812)",,,POLYGON,,,"MULTIPOLYGON (((-97.196138058942 49.866953343949, -97.196171201689 49.866676540454, -97.195482829206 49.866643032584, -97.195456260687 49.866919979423, -97.196138058942 49.866953343949)))"
35032,SEATING,278,Pat Phillips Park,PLAYERS BENCH,N/A,N/A,"(49.89897471263903, -97.28544066748739)",,,POINT,POINT (-97.285440667487 49.898974712639),,
25153,SEATING,166,Stephen Juba Park,BENCH,N/A,N/A,"(49.8954298826851, -97.13282378413388)",,,POINT,POINT (-97.132823784134 49.895429882685),,
45814,STAND-ALONE PLAY COMPONENT,275,Amarynth Crescent Park,N/A,N/A,N/A,"(49.88415652960925, -97.28523686110623)",,,POINT,POINT (-97.285236861106 49.884156529609),,
22520,SEATING,290,Carroll Park,BENCH,N/A,N/A,"(49.867115807845735, -97.29513866421647)",,,POINT,POINT (-97.295138664216 49.867115807846),,
52136,STAND-ALONE PLAY COMPONENT,633,King Edward Park,N/A,N/A,N/A,"(49.9061127198612, -97.09043724581173)",,,POINT,POINT (-97.090437245812 49.906112719861),,
83387,SEATING,999,Assiniboine Park,BENCH,N/A,N/A,"(49.873709501861796, -97.23172021822806)",,,POINT,POINT (-97.231720218228 49.873709501862),,
42790,SKATEPARK,968,Dalhousie Forest,N/A,SMALL,N/A,"(49.79334606076951, -97.14717815694368)",,,POLYGON,,,"MULTIPOLYGON (((-97.147197679533 49.793290238336, -97.147162295158 49.793295508857, -97.147126854071 49.793300383452, -97.1470913607 49.79330486151, -97.147055626022 49.793308963585, -97.14701984749 49.793312663713, -97.146984029627 49.793315961428, -97.146972168723 49.793319048823, -97.14696142753 49.793323228096, -97.146952924931 49.793327761087, -97.146945472622 49.793333005566, -97.146939329585 49.793338731043, -97.146935120794 49.793343931024, -97.14693095748 49.793351327094, -97.146928370501 49.793360288783, -97.146928050581 49.793367082074, -97.1469287923 49.793372511956, -97.146930300007 49.793377563627, -97.146932381254 49.793382131255, -97.146934860315 49.793386203871, -97.146943287083 49.793395651917, -97.146938713939 49.793391102415, -97.146948179664 49.793399581684, -97.146953152162 49.793402888319, -97.146948842524 49.793408442491, -97.146946171584 49.793414570457, -97.146945359527 49.793420251124, -97.146945760732 49.793424589245, -97.146947297391 49.793429472966, -97.146950176474 49.793434406405, -97.146954244052 49.793438762179, -97.146959617906 49.793442957362, -97.146965554284 49.793446389698, -97.146971504586 49.793448974432, -97.146978425402 49.793451168081, -97.146986156929 49.793452776274, -97.147083402775 49.793396051172, -97.147142879605 49.793438334041, -97.147193865734 49.793408225133, -97.147177020047 49.793398291851, -97.14719314582 49.793389422833, -97.147214848385 49.79337952072, -97.147232904478 49.793372762669, -97.147253079236 49.793366574511, -97.147272805838 49.793361763012, -97.14729547815 49.793356908044, -97.14731446297 49.793353928575, -97.147332344825 49.793351976784, -97.147356369608 49.793350610707, -97.147364023757 49.793352993645, -97.147374228235 49.793354417872, -97.147384267275 49.793354138033, -97.147393420357 49.793352387886, -97.147405181656 49.793347377076, -97.147413422695 49.793341342811, -97.147417591479 49.793335122043, -97.147418828611 49.793327728881, -97.147416987398 49.793321401792, -97.147410146752 49.793313558622, -97.147410468986 49.793312589925, -97.14741857464 49.793286478439, -97.147424251862 49.793263345353, -97.147428263306 49.793242038403, -97.147390012361 49.793239345265, -97.147388674108 49.793248240839, -97.147386196404 49.793260079332, -97.147383583043 49.793269716567, -97.147379680239 49.79328140368, -97.147372042882 49.793290005192, -97.147362411687 49.79329684337, -97.147349077011 49.79330284064, -97.147333520593 49.793306693894, -97.14731092196 49.793307808932, -97.147291094771 49.793305757641, -97.147271779931 49.793302837574, -97.147250199214 49.793298440852, -97.147231541214 49.793293604713, -97.147197679533 49.793290238336)))"
45817,STAND-ALONE PLAY COMPONENT,979,Albrin Lake Park,N/A,N/A,N/A,"(49.8125031879063, -97.17208010936329)",,,POINT,POINT (-97.172080109363 49.812503187906),,
25055,SEATING,910,Grant Park Athletic Grounds,BENCH,N/A,N/A,"(49.8527759760444, -97.16953396782662)",,,POINT,POINT (-97.169533967827 49.852775976044),,
23806,SEATING,20,Sargent Park,BENCH,N/A,N/A,"(49.89919097954349, -97.17909783688543)",,,POINT,POINT (-97.179097836885 49.899190979543),,
78763,SEATING,1313,Kilcona Park,CHAIR,N/A,N/A,"(49.93256986090546, -97.01470086139197)",,,POINT,POINT (-97.014700861392 49.932569860905),,
83318,ATHLETIC FIELD,999,Assiniboine Park,SOCCER,FULL,Yes,"(49.870137628977474, -97.22693233227857)",,,POLYGON,,,"MULTIPOLYGON (((-97.22765809803 49.86991108777, -97.226257644346 49.869847078595, -97.226206566527 49.870371066764, -97.227605162278 49.87042817936, -97.22765809803 49.86991108777)))"
77055,SWING SET,2520,Parc Ron Duhamel Park,N/A,2 BAY,N/A,"(49.83362995473455, -97.03608709668195)",,,POINT,POINT (-97.036087096682 49.833629954735),,
80141,SEATING,4120,Apee Panchhi Park,BENCH,N/A,N/A,"(49.90333644836636, -97.05374372555902)",,,POINT,POINT (-97.053743725559 49.903336448366),,
1171,SPORT COURT,1313,Kilcona Park,TENNIS,DOUBLE,Yes,"(49.93188251447332, -97.0139516872448)",,,POLYGON,,,"MULTIPOLYGON (((-97.014025668701 49.931989891573, -97.014029525201 49.93177656149, -97.01387695554 49.931775137374, -97.013873849289 49.931988876771, -97.014025668701 49.931989891573)))"
77937,SWING SET,605,Park City West C.C,N/A,1 BAY,N/A,"(49.90711199099081, -97.01790370939584)",,,POINT,POINT (-97.017903709396 49.907111990991),,
62606,SEATING,651,Central Corydon C.C-Crescentwood Site,BENCH,N/A,N/A,"(49.86381061428028, -97.16902776690947)",,,POINT,POINT (-97.169027766909 49.86381061428),,
120463,SWING SET,248,Bernadine Stradford Park,N/A,2 BAY,N/A,"(49.88709721037194, -97.32129317016245)",,,POINT,POINT (-97.321293170162 49.887097210372),,
41206,SANDBOX,443,Gainsborough Cove Tot Lot,N/A,N/A,N/A,"(49.93301837065049, -97.20188696278547)",,,POLYGON,,,"MULTIPOLYGON (((-97.201911404834 49.932992439492, -97.201841805048 49.933006901426, -97.201862887701 49.933044301809, -97.201932120523 49.933029256562, -97.201911404834 49.932992439492)))"
49018,PLAY STRUCTURE,233,Woodhaven Park C.C,2 TO 5,SMALL,N/A,"(49.87399525255178, -97.2713768691612)",,,POINT,POINT (-97.271376869161 49.873995252552),,
23199,SEATING,356,Colish Tot Lot,BENCH,N/A,N/A,"(49.93913954918302, -97.15262052491008)",,,POINT,POINT (-97.15262052491 49.939139549183),,
45150,STAND-ALONE PLAY COMPONENT,609,Paulicelli Park,N/A,N/A,N/A,"(49.88836109361592, -97.03067803468929)",,,POINT,POINT (-97.030678034689 49.888361093616),,
130329,SEATING,400,St. John's Park,BENCH,N/A,N/A,"(49.918992892015304, -97.12745279058642)",,,POINT,POINT (-97.127452790586 49.918992892015),,
23207,SEATING,641,Abdo and Samira El Tassi Park,BENCH,N/A,N/A,"(49.903794121244104, -97.09997480377291)",,,POINT,POINT (-97.099974803773 49.903794121244),,
22160,SEATING,1161,Lyndale Drive Park South,BENCH,N/A,N/A,"(49.87103018936553, -97.13336546737592)",,,POINT,POINT (-97.133365467376 49.871030189366),,
82617,SWING SET,575,Frejuk Park,N/A,2 BAY,N/A,"(49.90503875180552, -96.98359772560809)",,,POINT,POINT (-96.983597725608 49.905038751806),,
25053,SEATING,976,Sandpiper Park East,BENCH,N/A,N/A,"(49.77727491913253, -97.16363290846076)",,,POINT,POINT (-97.163632908461 49.777274919133),,
42317,ICE SKATING SURFACE,216,Bourkevale C.C,HOCKEY PEN,N/A,N/A,"(49.874884169132415, -97.22028382679284)",,,POLYGON,,,"MULTIPOLYGON (((-97.219890334133 49.874995851783, -97.219897990863 49.875005380091, -97.219906475301 49.875014179438, -97.219915718368 49.875022178181, -97.219925644811 49.875029311196, -97.219936173812 49.87503552041, -97.219947219645 49.875040755268, -97.219957914649 49.875044723858, -97.219968905625 49.875047778568, -97.219980114637 49.875049897736, -97.2199914622 49.875051066336, -97.220002867849 49.87505127608, -97.220014250705 49.875050525481, -97.220025530052 49.875048819863, -97.220036625909 49.875046171319, -97.220623045695 49.874949642467, -97.220630187911 49.874949765801, -97.220637315038 49.874949285689, -97.220644376184 49.874948205559, -97.220651320924 49.874946533125, -97.220658099667 49.874944280329, -97.220664664008 49.874941463258, -97.22067096707 49.874938102028, -97.220676963844 49.874934220643, -97.220682611508 49.874929846817, -97.220687869732 49.874925011786, -97.220692700967 49.874919750074, -97.220697070716 49.874914099255, -97.220701256336 49.874907570415, -97.220704825987 49.874900685449, -97.220707749624 49.874893502308, -97.220710002638 49.874886081453, -97.220711566066 49.874878485345, -97.220712426748 49.87487077792, -97.220712577439 49.874863024053, -97.220712016872 49.874855289007, -97.220682991799 49.874780562879, -97.220674800307 49.874769835066, -97.220665663957 49.874759899592, -97.220655659002 49.874750839382, -97.220644868946 49.874742730052, -97.220633383845 49.874735639286, -97.220621299554 49.874729626263, -97.220609461146 49.874724993833, -97.22059726834 49.874721396221, -97.220584811405 49.874718860061, -97.220572182566 49.87471740413, -97.220559475318 49.874717039206, -97.220546783738 49.874717767991, -97.220534201788 49.874719585091, -97.220521822616 49.874722477051, -97.220429926552 49.874737725792, -97.220055247579 49.874800214171, -97.219931570031 49.874821867237, -97.21992506642 49.874822026044, -97.219918600952 49.874822747078, -97.219912222138 49.874824024929, -97.21990597784 49.874825850009, -97.219899914911 49.874828208624, -97.219894078843 49.874831083077, -97.219888513425 49.8748344518, -97.219883260416 49.874838289517, -97.219878359231 49.874842567432, -97.219873846644 49.874847253446, -97.219869756515 49.8748523124, -97.219866119533 49.874857706335, -97.219863027166 49.874863266608, -97.219860416509 49.874869068662, -97.219858306296 49.874875070859, -97.219856711672 49.874881230123, -97.219855644082 49.874887502253, -97.219855111186 49.874893842236, -97.219855116808 49.874900204573, -97.21985566091 49.874906543605, -97.219856739585 49.874912813838, -97.219890334133 49.874995851783)))"
75842,STAND-ALONE PLAY COMPONENT,297,Birchbark Bay Park,N/A,N/A,N/A,"(49.957487119347455, -97.13177403157862)",,,POINT,POINT (-97.131774031579 49.957487119347),,
37878,MONUMENT,424,Clara Hughes Park,PILLAR WITH PLAQUE,N/A,N/A,"(49.93201878621127, -97.13255055914023)",07/22/1997 12:00:00 AM,Clara Hughes Park,POINT,POINT (-97.13255055914 49.932018786211),,
52828,PLAY STRUCTURE,394,Pritchard Playground,5 TO 12,SMALL,N/A,"(49.91424529504531, -97.13618557429847)",,,POINT,POINT (-97.136185574298 49.914245295045),,
35983,BICYCLE RACK,621,Elmwood Park,STANDARD,N/A,N/A,"(49.91794523270761, -97.11397679951932)",,,POINT,POINT (-97.113976799519 49.917945232708),,
44915,SWING SET,649,Hunterspoint Park,N/A,2 BAY,N/A,"(49.85667391160182, -97.300422975766)",,,POINT,POINT (-97.300422975766 49.856673911602),,
46871,PLAY STRUCTURE,525,Manthorne Park,5 TO 12,MEDIUM,N/A,"(49.934239546802075, -97.04982349702699)",,,POINT,POINT (-97.049823497027 49.934239546802),,
86275,STAND-ALONE PLAY COMPONENT,103,Melrose Park C.C,N/A,N/A,N/A,"(49.92262736360274, -97.0938073273416)",,,POINT,POINT (-97.093807327342 49.922627363603),,
100002,SEATING,400,St. John's Park,ROCK,N/A,N/A,"(49.91985020059514, -97.12549370496588)",,,POINT,POINT (-97.125493704966 49.919850200595),,
132276,SEATING,822,Henteleff Park,BENCH,N/A,N/A,"(49.809749268757656, -97.11620360597834)",,,POINT,POINT (-97.116203605978 49.809749268758),,
72870,STAND-ALONE PLAY COMPONENT,169,Campion Tot Lot,N/A,N/A,N/A,"(49.914620891161746, -97.18820557906241)",,,POINT,POINT (-97.188205579062 49.914620891162),,
46690,PLAY STRUCTURE,310,Madrigal-Marquis Tot Lot,5 TO 12,SMALL,N/A,"(49.948883723832886, -97.17690656499286)",,,POINT,POINT (-97.176906564993 49.948883723833),,
84303,SEATING,999,Assiniboine Park,BENCH,N/A,N/A,"(49.871805727231695, -97.23013063961574)",,,POINT,POINT (-97.230130639616 49.871805727232),,
80045,SEATING,274,Sturgeon Creek Parkway-C,ROCK,N/A,N/A,"(49.87912369492059, -97.27585263494714)",,,POINT,POINT (-97.275852634947 49.879123694921),,
62,ATHLETIC FIELD,369,Garden City C.C,SOCCER,MINI,Yes,"(49.94916933171861, -97.14125275154788)",,,POLYGON,,,"MULTIPOLYGON (((-97.141588201161 49.949481473091, -97.141839450696 49.949138275075, -97.140917306918 49.948857190346, -97.1406660524 49.949200386322, -97.141588201161 49.949481473091)))"
23818,SEATING,142,Valour C.C-Clifton Site,BENCH,N/A,N/A,"(49.901634471638864, -97.18968078576471)",,,POINT,POINT (-97.189680785765 49.901634471639),,
44943,STAND-ALONE PLAY COMPONENT,626,Hap Hopkinson Memorial Park,N/A,N/A,N/A,"(49.90350758487328, -97.07500880155285)",,,POINT,POINT (-97.075008801553 49.903507584873),,
80862,SEATING,964,King's Park,BENCH,N/A,N/A,"(49.798973109751685, -97.12244327500231)",,,POINT,POINT (-97.122443275002 49.798973109752),,
46590,STAND-ALONE PLAY COMPONENT,1023,Byng Park,N/A,N/A,N/A,"(49.85059214234678, -97.14889972436448)",,,POINT,POINT (-97.148899724364 49.850592142347),,
52600,STAND-ALONE PLAY COMPONENT,1228,Central C.C / Freighthouse,N/A,N/A,N/A,"(49.90470111319424, -97.14885662440473)",,,POINT,POINT (-97.148856624405 49.904701113194),,
35053,SEATING,260,Optimist Park,PLAYERS BENCH,N/A,N/A,"(49.91129708020307, -97.3107320806373)",,,POINT,POINT (-97.310732080637 49.911297080203),,
45889,STAND-ALONE PLAY COMPONENT,1361,Buhler Recreation Park,N/A,N/A,N/A,"(49.87638139799104, -96.98682261496384)",,,POINT,POINT (-96.986822614964 49.876381397991),,
73979,SWING SET,3147,Edward Turner-East Plains Park,N/A,1 BAY,N/A,"(49.83696184649064, -97.03182123381958)",,,POINT,POINT (-97.03182123382 49.836961846491),,
